id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SE;SUDESTE/CENTRO-OESTE;2022-06-26 07:00:00;16727.32226562;5014.99609375;4.00000000;299.30801391;28468.07800000;-6422.45099999
S;SUL;2022-06-26 07:00:00;8682.64355468;1105.21203613;401.18399047;1.00000000;7568.21601391;2621.82398608
NE;NORDESTE;2022-06-26 08:00:00;2061.23901367;630.57598876;8426.73925781;2073.40698242;7519.23900000;5672.72200000
N;NORTE;2022-06-26 08:00:00;3420.63598632;2049.67309570;5.76399993;2.50000000;5175.22799999;303.34499999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 08:00:00;30347.10600000;8778.53300000;8723.72000000;2686.04500000;49297.29000000;1238.11000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 08:00:00;16705.64843750;4989.81005859;4.00000000;609.13800048;28745.97400000;-6437.37700000
S;SUL;2022-06-26 08:00:00;8159.58203125;1108.47399902;287.21701049;1.00000000;7856.85202282;1699.42097717
NE;NORDESTE;2022-06-26 09:00:00;2003.35095214;631.73199462;7977.02294921;2305.38793945;7383.83900000;5533.65500000
N;NORTE;2022-06-26 09:00:00;3487.23706054;2066.74707031;8.71599960;3.00000000;5056.54299999;509.15700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 09:00:00;30923.39300000;8769.84100000;8233.67100000;3039.13400000;49718.69000000;1247.34000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 09:00:00;16842.36914062;4963.14208984;4.00000000;728.24597167;29037.11199999;-6499.35499999
S;SUL;2022-06-26 09:00:00;8590.43554687;1108.21997070;243.93200683;2.50000000;8241.20097534;1703.88702465
NE;NORDESTE;2022-06-26 10:00:00;1980.91003417;630.96002197;7125.83789062;2571.53100585;7545.67499999;4763.56400000
N;NORTE;2022-06-26 10:00:00;3512.16406250;2084.74902343;19.31500053;3.00000000;4958.56499999;660.66300000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 10:00:00;32408.18200000;8840.25300000;7371.19600000;3341.50600000;50713.10000000;1248.03000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 10:00:00;17691.25976562;5013.40185546;4.00000000;763.97497558;29612.57299999;-6139.93700000
S;SUL;2022-06-26 10:00:00;9223.84863281;1111.14196777;222.04299926;3.00000000;8596.28998815;1963.74401184
NE;NORDESTE;2022-06-26 11:00:00;2512.09692382;643.24902343;6020.05810546;2579.50488281;7881.21800000;3873.69100000
N;NORTE;2022-06-26 11:00:00;3538.76806640;2102.81201171;2.67000007;3.00000000;4881.60499999;765.64500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 11:00:00;34599.46800000;8896.98300000;6259.15100000;3364.85900000;51854.58000000;1265.88000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 11:00:00;19102.11132812;5040.62304687;4.00000000;779.35400390;30270.46999999;-5344.38100000
S;SUL;2022-06-26 11:00:00;9446.49121093;1110.29895019;232.42300415;3.00000000;8821.28395153;1970.92904846
NE;NORDESTE;2022-06-26 12:00:00;3451.24511718;650.59399414;4964.69921875;2394.80297851;8107.17199999;3354.16900000
N;NORTE;2022-06-26 12:00:00;3579.95507812;2097.71508789;0.49300000;3.00000000;4844.07700000;837.08600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 12:00:00;35923.83300000;8865.18900000;5190.40700000;3184.66000000;51917.47000000;1246.62000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 12:00:00;19135.23632812;5010.59277343;4.00000000;785.35699462;30475.48800000;-5540.30200000
S;SUL;2022-06-26 12:00:00;9757.39746093;1106.28698730;221.21499633;1.50000000;8490.73198962;2595.66701037
NE;NORDESTE;2022-06-26 13:00:00;4153.30175781;649.99902343;4237.71582031;2285.04003906;8271.92499999;3054.13200000
N;NORTE;2022-06-26 13:00:00;3585.02099609;2097.56201171;14.55399990;2.50000000;4957.34900000;742.28800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 13:00:00;36686.77300000;8854.31400000;4410.01300000;3067.37100000;51794.53000000;1223.94000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 13:00:00;18842.78320312;5001.28076171;4.00000000;778.83099365;30274.06899999;-5647.17300000
S;SUL;2022-06-26 13:00:00;10105.66601562;1105.47204589;153.74299621;1.00000000;8291.18302319;3074.69797680
NE;NORDESTE;2022-06-26 14:00:00;4507.24121093;653.84802246;3781.76904296;2203.50610351;8586.09100000;2560.27300000
N;NORTE;2022-06-26 14:00:00;3766.22998046;2086.73510742;47.23899841;2.00000000;5140.84900000;761.35500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 14:00:00;38019.99600000;8848.81800000;3982.30600000;2896.71500000;52535.82000000;1212.02000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 14:00:00;18891.08593750;5002.71582031;4.00000000;690.20898437;30469.80999999;-5881.79899999
S;SUL;2022-06-26 14:00:00;10855.43945312;1105.51904296;149.29800415;1.00000000;8339.06697937;3772.18902062
NE;NORDESTE;2022-06-26 15:00:00;4562.28320312;648.29302978;3896.93701171;2073.98291015;8979.68099999;2201.81500000
N;NORTE;2022-06-26 15:00:00;4735.20605468;2083.63598632;12.47299957;1.50000000;5374.88199999;1457.93300000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 15:00:00;40101.93900000;8851.99100000;4073.35200000;2734.92300000;54575.79000000;1186.42000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 15:00:00;19295.39843750;5007.94580078;4.00000000;658.44000244;31538.94499999;-6573.16000000
S;SUL;2022-06-26 15:00:00;11509.05078125;1112.11596679;159.94200134;1.00000000;8682.27903124;4099.82996875
NE;NORDESTE;2022-06-26 16:00:00;4897.27783203;651.39099121;4168.45605468;1229.79003906;9423.71799999;1523.19700000
N;NORTE;2022-06-26 16:00:00;7090.50878906;2079.06005859;14.61299991;0.50000000;5668.58599999;3516.09600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 16:00:00;45020.39900000;8847.28700000;4351.74100000;1634.82700000;58668.28000000;1185.97000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 16:00:00;20572.18164062;5000.62011718;4.00000000;403.53698730;33968.02900000;-7987.69000000
S;SUL;2022-06-26 16:00:00;12460.42968750;1116.21594238;164.67199707;1.00000000;9607.94701623;4134.37098376
NE;NORDESTE;2022-06-26 17:00:00;5468.11279296;658.86401367;4776.43212890;109.52700042;10392.89900000;620.03700000
N;NORTE;2022-06-26 17:00:00;8808.27441406;2099.05200195;24.18199920;0E-8;5953.61200000;4977.89600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 17:00:00;52713.69300000;8870.24200000;5005.97000000;142.75400000;65488.81000000;1243.85000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 17:00:00;24297.32812500;5000.13720703;4.00000000;32.22700119;37890.61199999;-8556.92000000
S;SUL;2022-06-26 17:00:00;14139.97753906;1112.18896484;201.35600280;1.00000000;11251.68898461;4202.83401538
NE;NORDESTE;2022-06-26 18:00:00;5448.26904296;657.81298828;5783.09619140;0.01899999;11299.45200000;589.74500000
N;NORTE;2022-06-26 18:00:00;11175.67968750;2111.62304687;13.21899986;0E-8;6317.33899999;6983.18300000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 18:00:00;58667.64600000;8831.18200000;6064.39600000;1.01900000;72124.88000000;1439.36000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 18:00:00;27330.65039062;4945.74804687;4.00000000;0E-8;41660.87799999;-9380.47899999
S;SUL;2022-06-26 18:00:00;14713.04589843;1115.99804687;264.08099365;1.00000000;12847.21193945;3246.91306054
NE;NORDESTE;2022-06-26 19:00:00;5523.01806640;643.56402587;6552.50781250;0E-8;11022.72099999;1696.36900000
N;NORTE;2022-06-26 19:00:00;9964.45996093;2078.20092773;7.11800003;0E-8;6443.79200000;5605.98699999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 19:00:00;55770.56000000;8826.85300000;6921.87200000;1.00000000;70152.03000000;1368.25000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 19:00:00;25555.63085937;4991.17822265;4.50000000;0E-8;40338.69599999;-9787.38699999
S;SUL;2022-06-26 19:00:00;14727.45117187;1113.91003417;357.74600219;1.00000000;12346.82404687;3853.28295312
NE;NORDESTE;2022-06-26 20:00:00;5499.33105468;633.53601074;7622.84082031;0E-8;10809.62799999;2946.08000000
N;NORTE;2022-06-26 20:00:00;8136.58300781;2119.16601562;5.97599983;0E-8;6409.85900000;3851.86600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 20:00:00;52919.53300000;8901.60300000;8004.08500000;1.00000000;68455.02000000;1371.20000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 20:00:00;24648.34570312;5036.58398437;5.00000000;0E-8;39405.92999999;-9716.00000000
S;SUL;2022-06-26 20:00:00;14635.27343750;1112.31701660;370.26800537;1.00000000;11829.60093603;4289.25706396
NE;NORDESTE;2022-06-26 21:00:00;5353.12988281;624.74597167;9149.57226562;0E-8;10700.86400000;4426.58400000
N;NORTE;2022-06-26 21:00:00;6129.18896484;2118.45410156;0.74599999;0E-8;6369.96700000;1878.42200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 21:00:00;49080.81800000;8906.80400000;9538.52700000;1.00000000;66198.22000000;1328.93000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 21:00:00;23289.61328125;5050.57714843;5.00000000;0E-8;37849.57900000;-9504.38899999
S;SUL;2022-06-26 21:00:00;14308.88574218;1113.02697753;383.20901489;1.00000000;11277.81303564;4528.30896435
NE;NORDESTE;2022-06-26 22:00:00;4926.76904296;611.35101318;9367.91699218;0E-8;10505.11299999;4400.92400000
N;NORTE;2022-06-26 22:00:00;5667.39794921;2115.74511718;0.12600000;0E-8;6431.28700000;1351.98200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 22:00:00;45673.04500000;8931.59600000;9789.18000000;1.00000000;63160.88000000;1233.94000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 22:00:00;21384.87304687;5093.32324218;5.00000000;0E-8;35798.53600000;-9315.33900000
S;SUL;2022-06-26 22:00:00;13694.00390625;1111.17700195;416.13699340;1.00000000;10425.94098449;4796.37701550
NE;NORDESTE;2022-06-26 23:00:00;4264.47021484;627.56201171;9442.06933593;0E-8;10109.43499999;4224.66600000
N;NORTE;2022-06-26 23:00:00;5558.06201171;2109.81494140;0.18099999;0E-8;6442.48400000;1225.57400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-26 23:00:00;41540.08200000;8945.04500000;10093.93500000;1.00000000;59371.93000000;1208.13000000
SE;SUDESTE/CENTRO-OESTE;2022-06-26 23:00:00;19077.23242187;5096.92187500;5.00000000;0E-8;33381.08800000;-9201.93299999
S;SUL;2022-06-26 23:00:00;12640.31738281;1110.74597167;646.68499755;1.00000000;9438.92600219;4959.82199780
NE;NORDESTE;2022-06-27 00:00:00;3227.01806640;544.45300292;9258.20703125;0E-8;9694.51199999;3335.16600000
N;NORTE;2022-06-27 00:00:00;5126.32324218;1908.30395507;0.18099999;0E-8;6315.46500000;719.34300000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 00:00:00;38410.12600000;8649.47100000;9909.78500000;1.00000000;55845.49000000;1124.89000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 00:00:00;17784.38476562;5085.78222656;4.00099992;0E-8;31136.08699999;-8261.92000000
S;SUL;2022-06-27 00:00:00;12272.40136718;1110.93200683;647.39599609;1.00000000;8699.43097607;5332.29802392
NE;NORDESTE;2022-06-27 01:00:00;2553.97412109;525.78601074;8945.38769531;0E-8;9460.17399999;2564.97399999
N;NORTE;2022-06-27 01:00:00;4454.80908203;1874.04797363;0.06199999;0E-8;6178.49200000;150.42700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 01:00:00;36472.28800000;8596.08400000;9586.71600000;1.00000000;53561.01000000;1095.07000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 01:00:00;17280.81250000;5082.99414062;4.00000000;0E-8;29642.62799999;-7274.82100000
S;SUL;2022-06-27 01:00:00;12182.69238281;1113.25598144;637.26599121;1.00000000;8279.71900305;5654.49499694
NE;NORDESTE;2022-06-27 02:00:00;2079.29809570;527.85900878;8702.31640625;0E-8;9275.57099999;2033.90200000
N;NORTE;2022-06-27 02:00:00;3953.71093750;1879.82800292;0E-8;0E-8;6060.22300000;-226.68400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 02:00:00;35477.12500000;8606.10300000;9357.91500000;1.00000000;52351.16000000;1090.99000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 02:00:00;16968.74023437;5096.06982421;4.00000000;0E-8;28917.98899999;-6849.17800000
S;SUL;2022-06-27 02:00:00;12475.37500000;1102.34594726;651.59899902;1.00000000;8097.37202392;6132.94797607
NE;NORDESTE;2022-06-27 03:00:00;2049.65502929;532.13598632;9031.00976562;0E-8;9182.84000000;2429.96099999
N;NORTE;2022-06-27 03:00:00;3894.60205078;1871.14099121;0.34999999;0E-8;5940.43300000;-174.33999999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 03:00:00;34864.65500000;8601.34500000;9594.68500000;1.00000000;51970.73000000;1090.96000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 03:00:00;17067.73632812;5089.84619140;4.00000000;0E-8;28793.12700000;-6631.54400000
S;SUL;2022-06-27 03:00:00;11852.66113281;1108.22204589;559.32501220;1.00000000;8054.32999816;5466.87800183
NE;NORDESTE;2022-06-27 04:00:00;2073.64599609;530.54699707;9535.25976562;0E-8;9147.18600000;2992.26700000
N;NORTE;2022-06-27 04:00:00;3960.27294921;1901.51403808;65.66000366;0E-8;5828.77500000;98.67200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 04:00:00;34737.17400000;8632.99900000;10123.16500000;1.00000000;52392.21000000;1102.13000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 04:00:00;17262.77148437;5093.76318359;4.00000000;0E-8;29189.63000000;-6829.09500000
S;SUL;2022-06-27 04:00:00;11440.48339843;1107.17504882;518.24499511;1.00000000;8226.61798693;4840.28501306
NE;NORDESTE;2022-06-27 05:00:00;2084.53710937;515.03601074;9379.01757812;3.07599997;9009.44099999;2972.22599999
N;NORTE;2022-06-27 05:00:00;4888.16601562;1931.60803222;70.33599853;0E-8;5803.99900000;1086.11099999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 05:00:00;37218.53000000;8612.53000000;9934.93400000;4.07600000;54657.01000000;1113.06000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 05:00:00;17848.66992187;5060.85400390;4.00000000;0E-8;30978.05800000;-8064.53400000
S;SUL;2022-06-27 05:00:00;12397.15722656;1105.03198242;481.57998657;1.00000000;8865.51600024;5119.25299975
NE;NORDESTE;2022-06-27 06:00:00;2074.45092773;511.15399169;8562.53027343;359.50500488;8690.31900000;2817.32100000
N;NORTE;2022-06-27 06:00:00;5867.23876953;1926.10498046;8.69799995;0.50000000;5584.12800000;2218.41399999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 06:00:00;41657.50500000;8575.03700000;9130.16200000;449.60300000;58578.47000000;1233.84000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 06:00:00;20208.52148437;5026.44384765;4.00000000;88.59799957;33995.33299999;-8667.77000000
S;SUL;2022-06-27 06:00:00;13507.29394531;1111.33398437;554.93402099;1.00000000;10308.68801074;4865.87398925
NE;NORDESTE;2022-06-27 07:00:00;2058.64990234;509.22601318;8348.82226562;1725.56201171;9138.48299999;3503.77700000
N;NORTE;2022-06-27 07:00:00;6077.16503906;1936.82800292;0.23399999;2.00000000;5524.39000000;2491.83700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 07:00:00;43455.24100000;8625.86100000;8903.11200000;2006.64300000;61654.28000000;1336.58000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 07:00:00;21368.61328125;5068.27783203;4.00000000;278.08099365;35375.11800000;-8656.14600000
S;SUL;2022-06-27 07:00:00;13950.81347656;1111.52905273;550.05603027;1.00000000;11616.28897363;3997.10902636
NE;NORDESTE;2022-06-27 08:00:00;2032.89294433;516.91302490;9615.77636718;2543.21704101;9446.96399999;5261.83500000
N;NORTE;2022-06-27 08:00:00;6137.73876953;1944.65100097;0E-8;2.50000000;5701.79900000;2383.09100000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 08:00:00;43672.50600000;8596.59200000;10124.86300000;3104.11800000;64155.14000000;1342.94000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 08:00:00;22077.68164062;5025.64892578;4.00000000;557.40100097;36665.63300000;-9000.90100000
S;SUL;2022-06-27 08:00:00;13424.19238281;1109.37902832;505.08700561;1.00000000;12340.73906079;2698.91893920
NE;NORDESTE;2022-06-27 09:00:00;2040.55895996;518.19799804;10582.63183593;2660.91308593;9473.06199999;6329.24000000
N;NORTE;2022-06-27 09:00:00;6100.93017578;1953.80395507;0.19400000;3.00000000;5787.56300000;2270.36499999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 09:00:00;42946.33700000;8523.68900000;11114.27300000;3358.47900000;64438.71000000;1504.07000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 09:00:00;21808.06445312;4971.40380859;4.00000000;692.56597900;36822.56099999;-9346.52700000
S;SUL;2022-06-27 09:00:00;12996.78417968;1080.28295898;527.44702148;2.00000000;12355.52603625;2250.98796374
NE;NORDESTE;2022-06-27 10:00:00;2244.39599609;518.23699951;10524.59375000;2771.36206054;9563.35000000;6495.23899999
N;NORTE;2022-06-27 10:00:00;6167.41210937;1980.30603027;6.98099994;3.00000000;5848.91300000;2308.78599999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 10:00:00;43831.95000000;8525.63700000;10998.27900000;3513.92400000;65307.74000000;1562.05000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 10:00:00;22699.59375000;4973.39111328;4.00000000;736.56201171;37373.10800000;-8959.56200000
S;SUL;2022-06-27 10:00:00;12720.54882812;1053.70300292;462.70401000;3.00000000;12522.37104162;1717.58495837
NE;NORDESTE;2022-06-27 11:00:00;2697.83789062;505.12799072;10632.26855468;2778.95092773;9532.19100000;7081.99500000
N;NORTE;2022-06-27 11:00:00;5930.02880859;1869.73400878;14.92000007;3.00000000;5821.50400000;1996.17900000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 11:00:00;43821.28100000;8411.04900000;10984.61200000;3539.05200000;65454.25000000;1301.74000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 11:00:00;23053.60546875;4991.80810546;4.00000000;754.10101318;37671.74000000;-8868.22599999
S;SUL;2022-06-27 11:00:00;12139.80859375;1044.37902832;333.42300415;3.00000000;12428.81794451;1091.79305548
NE;NORDESTE;2022-06-27 12:00:00;2988.91992187;506.73999023;10393.89062500;2746.08691406;9462.78899999;7172.84900000
N;NORTE;2022-06-27 12:00:00;5666.89599609;1735.46997070;25.50099945;3.00000000;5773.27700000;1657.59000000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 12:00:00;42033.94100000;8294.16600000;10797.44800000;3523.18300000;63505.75000000;1142.99000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 12:00:00;22121.47656250;5001.13378906;4.00000000;772.59600830;37075.50799999;-9176.30100000
S;SUL;2022-06-27 12:00:00;11256.64843750;1050.82202148;374.05599975;1.50000000;11194.17101141;1488.85498858
NE;NORDESTE;2022-06-27 13:00:00;4054.76098632;521.02398681;10116.17968750;2642.52709960;9929.34599999;7405.14600000
N;NORTE;2022-06-27 13:00:00;5738.98193359;1741.08300781;31.08799934;2.50000000;6142.58300000;1371.06999999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 13:00:00;44388.79800000;8305.48100000;10374.16700000;3403.29300000;65328.72000000;1143.02000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 13:00:00;22602.32031250;4983.95996093;4.00000000;757.26599121;37562.34800000;-9214.80200000
S;SUL;2022-06-27 13:00:00;11992.73535156;1059.41394042;222.89900207;1.00000000;11694.44500933;1581.60299066
NE;NORDESTE;2022-06-27 14:00:00;4591.67089843;515.41198730;9879.46289062;2537.22290039;10455.11699999;7068.65200000
N;NORTE;2022-06-27 14:00:00;5784.49511718;1729.23803710;47.16699981;2.00000000;6435.67800000;1127.22200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 14:00:00;47185.82500000;8270.85900000;10090.83900000;3210.50800000;67573.47000000;1184.56000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 14:00:00;24586.41015625;4969.14697265;4.00000000;670.28497314;38548.05900000;-8318.21699999
S;SUL;2022-06-27 14:00:00;12223.24902343;1057.06201171;160.20899963;1.00000000;12134.61999316;1306.90000683
NE;NORDESTE;2022-06-27 15:00:00;5112.59082031;501.82699584;9333.52929687;2247.34912109;10689.61900000;6505.67700000
N;NORTE;2022-06-27 15:00:00;6765.93017578;1800.05895996;104.22399902;1.50000000;6646.28000000;2025.43299999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 15:00:00;49903.76400000;8291.28700000;9604.54600000;2867.60400000;69474.17000000;1193.04000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 15:00:00;25437.16601562;4941.39404296;4.00000000;617.75500488;39626.47700000;-8626.16200000
S;SUL;2022-06-27 15:00:00;12588.07714843;1048.00695800;162.79299926;1.00000000;12511.78998107;1288.08701892
NE;NORDESTE;2022-06-27 16:00:00;5370.75488281;516.00799560;8740.89062500;1186.61303710;11003.79800000;4810.46900000
N;NORTE;2022-06-27 16:00:00;8178.65722656;1844.86596679;63.54000091;0.50000000;6663.94100000;3423.62200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 16:00:00;54259.03500000;8374.98100000;8997.97200000;1503.41400000;71942.18000000;1193.22000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 16:00:00;26840.72070312;4964.41601562;4.00000000;315.30099487;41022.61400000;-8898.17600000
S;SUL;2022-06-27 16:00:00;13868.90234375;1049.69104003;189.54100036;1.00000000;13251.82599279;1857.30800720
NE;NORDESTE;2022-06-27 17:00:00;5371.00781250;516.84899902;8885.32812500;105.86399841;10948.13499999;3930.91400000
N;NORTE;2022-06-27 17:00:00;9085.69433593;1897.36804199;59.77399826;0E-8;6502.50800000;4540.32799999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 17:00:00;57827.59200000;8471.01000000;9156.92900000;147.99500000;74304.61000000;1298.92000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 17:00:00;28869.89453125;5000.41699218;4.00000000;41.13100051;42874.53399999;-8959.09200000
S;SUL;2022-06-27 17:00:00;14500.99609375;1056.37597656;207.82699584;1.00000000;13979.43203833;1786.76696166
NE;NORDESTE;2022-06-27 18:00:00;5431.69189453;518.08697509;9708.64062500;0E-8;11133.79799999;4524.62199999
N;NORTE;2022-06-27 18:00:00;10456.23730468;1913.97094726;55.29499816;0E-8;6339.54400000;6085.95900000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 18:00:00;61182.66600000;8481.27200000;9970.06400000;2.28500000;78305.22000000;1331.06000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 18:00:00;30871.55273437;4992.31298828;4.00000000;1.28499996;45900.24100000;-10031.09100000
S;SUL;2022-06-27 18:00:00;14423.18457031;1056.90100097;202.12800598;1.00000000;14931.64003515;751.57396484
NE;NORDESTE;2022-06-27 19:00:00;5421.19677734;518.66699218;10859.21093750;0E-8;10901.33900000;5897.73600000
N;NORTE;2022-06-27 19:00:00;9634.04980468;1914.59594726;36.60599899;0E-8;6501.10100000;5084.15100000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 19:00:00;59150.65300000;8525.46300000;11103.80100000;1.00000000;77449.89000000;1331.03000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 19:00:00;29970.51367187;5036.68408203;4.50000000;0E-8;45380.41100000;-10368.71400000
S;SUL;2022-06-27 19:00:00;14124.89257812;1055.51599121;203.48399353;1.00000000;14667.03902246;717.85397753
NE;NORDESTE;2022-06-27 20:00:00;5450.42675781;538.11798095;11914.42187500;0E-8;10711.46899999;7191.49800000
N;NORTE;2022-06-27 20:00:00;7902.10986328;1917.04504394;3.33299994;0E-8;6632.72599999;3189.76200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 20:00:00;56241.38700000;8500.02200000;12111.76100000;1.00000000;75523.15000000;1331.02000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 20:00:00;28793.76562500;5020.02783203;5.00000000;0E-8;44227.28099999;-10408.48799999
S;SUL;2022-06-27 20:00:00;14095.08496093;1024.83105468;189.00599670;1.00000000;13951.67501806;1358.24698193
NE;NORDESTE;2022-06-27 21:00:00;5112.05078125;531.37200927;12364.70605468;0E-8;10949.14100000;7058.98800000
N;NORTE;2022-06-27 21:00:00;7076.93310546;1906.42297363;28.76600074;0E-8;6805.12799999;2206.99400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 21:00:00;54040.58300000;8521.39800000;12585.17600000;1.00000000;73817.20000000;1330.96000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 21:00:00;27928.24023437;5068.85205078;5.00000000;0E-8;42714.05799999;-9711.96499999
S;SUL;2022-06-27 21:00:00;13923.35839843;1014.75097656;186.70399475;1.00000000;13348.86900146;1776.94399853
NE;NORDESTE;2022-06-27 22:00:00;4491.88818359;533.10302734;11894.91308593;0E-8;10700.91699999;6218.98699999
N;NORTE;2022-06-27 22:00:00;6012.22509765;1915.82702636;53.91500091;0E-8;6822.29500000;1159.67200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 22:00:00;50025.22600000;8543.23400000;12164.70600000;1.00000000;69448.16000000;1286.01000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 22:00:00;25746.07617187;5076.08691406;5.00000000;0E-8;39690.13600000;-8862.97200000
S;SUL;2022-06-27 22:00:00;13775.03613281;1018.21697998;210.87800598;1.00000000;12234.80901257;2770.32198742
NE;NORDESTE;2022-06-27 23:00:00;4030.57006835;533.96697998;11574.14941406;0E-8;10277.38699999;5861.29900000
N;NORTE;2022-06-27 23:00:00;5654.26904296;1928.56103515;46.06000137;0E-8;6717.29900000;911.59100000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-27 23:00:00;45338.84100000;8561.09000000;11845.65700000;1.00000000;64493.48000000;1253.11000000
SE;SUDESTE/CENTRO-OESTE;2022-06-27 23:00:00;21901.36718750;5080.05810546;5.00000000;0E-8;36553.37700000;-9566.95199999
S;SUL;2022-06-27 23:00:00;13752.63476562;1018.50402832;220.44799804;1.00000000;10945.41605224;4047.17094775
NE;NORDESTE;2022-06-28 00:00:00;3244.46093750;513.08599853;11528.14648437;0E-8;9921.60600000;5364.08699999
N;NORTE;2022-06-28 00:00:00;4900.39697265;2139.70800781;107.23000335;0E-8;6550.14400000;597.19100000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-06-28 00:00:00;40579.56900000;8749.65200000;11820.51400000;1.00000000;59967.09000000;1183.65000000
SE;SUDESTE/CENTRO-OESTE;2022-06-28 00:00:00;18953.06640625;5072.34423828;4.00099992;0E-8;33673.34100000;-9643.93000000
S;SUL;2022-06-28 00:00:00;13481.64453125;1024.51403808;181.13699340;1.00000000;9821.99699999;4866.29900000
NE;NORDESTE;2022-06-28 01:00:00;2390.93505859;516.47601318;11201.22753906;0E-8;9703.52700000;4405.11200000
